t,u1,y,ysp
200,15.527,0.79996,0.8
202.5,15.527,0.79997,0.8
205,15.527,0.79998,0.8
207.5,15.527,0.79999,0.8
210,15.528,0.79999,0.8
212.5,15.528,0.8,0.8
215,15.528,0.8,0.8
217.5,15.529,0.80001,0.8
220,15.529,0.80001,0.8
222.5,15.529,0.80001,0.8
225,15.529,0.80001,0.8
227.5,15.53,0.80001,0.8
230,15.53,0.80001,0.8
232.5,15.53,0.80001,0.8
235,15.53,0.80001,0.8
237.5,15.53,0.80001,0.8
240,15.53,0.80001,0.8
242.5,15.53,0.80001,0.8
245,15.53,0.8,0.8
247.5,15.53,0.8,0.8
250,15.53,0.8,0.8
252.5,15.53,0.8,0.8
255,15.53,0.8,0.8
257.5,15.53,0.8,0.8
260,15.53,0.8,0.8
262.5,15.53,0.8,0.8
265,15.53,0.8,0.8
267.5,15.53,0.8,0.8
270,15.53,0.8,0.8
272.5,15.53,0.8,0.8
275,15.53,0.8,0.8
277.5,15.53,0.8,0.8
280,15.53,0.8,0.8
282.5,15.53,0.8,0.8
285,15.53,0.8,0.8
287.5,15.53,0.8,0.8
290,15.53,0.8,0.8
292.5,15.53,0.8,0.8
295,15.53,0.8,0.8
297.5,15.53,0.8,0.8
300,15.53,0.8,0.8
302.5,15.53,0.8,0.8
305,15.53,0.8,0.8
307.5,15.53,0.8,0.8
310,15.53,0.8,0.8
312.5,15.53,0.8,0.8
315,15.53,0.8,0.8
317.5,15.53,0.8,0.8
320,15.53,0.8,0.8
322.5,15.53,0.8,0.8
325,15.53,0.8,0.8
327.5,15.53,0.8,0.8
330,15.53,0.8,0.8
332.5,15.53,0.8,0.8
335,15.53,0.8,0.8
337.5,15.53,0.8,0.8
340,15.53,0.8,0.8
342.5,15.53,0.8,0.8
345,15.53,0.8,0.8
347.5,15.53,0.8,0.8
350,15.53,0.8,0.8
352.5,15.53,0.8,0.8
355,15.53,0.8,0.8
357.5,15.53,0.8,0.8
360,15.53,0.8,0.8
362.5,15.53,0.8,0.8
365,15.53,0.8,0.8
367.5,15.53,0.8,0.8
370,15.53,0.8,0.8
372.5,15.53,0.8,0.8
375,15.53,0.8,0.8
377.5,15.53,0.8,0.8
380,15.53,0.8,0.8
382.5,15.53,0.8,0.8
385,15.53,0.8,0.8
387.5,15.53,0.8,0.8
390,15.53,0.8,0.8
392.5,15.53,0.8,0.8
395,15.53,0.8,0.8
397.5,15.53,0.8,0.8
400,15.53,0.8,0.8
402.5,15.53,0.8,0.8
405,15.53,0.8,0.8
407.5,15.53,0.8,0.8
410,15.53,0.8,0.8
412.5,15.53,0.8,0.8
415,15.53,0.8,0.8
417.5,15.53,0.8,0.8
420,15.53,0.8,0.8
422.5,15.53,0.8,0.8
425,15.53,0.8,0.8
427.5,15.53,0.8,0.8
430,15.53,0.8,0.8
432.5,15.53,0.8,0.8
435,15.53,0.8,0.8
437.5,15.53,0.8,0.8
440,15.53,0.8,0.8
442.5,15.53,0.8,0.8
445,15.53,0.8,0.8
447.5,15.53,0.8,0.8
450,15.53,0.8,0.8
452.5,15.53,0.8,0.8
455,15.53,0.8,0.8
457.5,15.53,0.8,0.8
460,15.53,0.8,0.8
462.5,15.53,0.8,0.8
465,15.53,0.8,0.8
467.5,15.53,0.8,0.8
470,15.53,0.8,0.8
472.5,15.53,0.8,0.8
475,15.53,0.8,0.8
477.5,15.53,0.8,0.8
480,15.53,0.8,0.8
482.5,15.53,0.8,0.8
485,15.53,0.8,0.8
487.5,15.53,0.8,0.8
490,15.53,0.8,0.8
492.5,15.53,0.8,0.8
495,15.53,0.8,0.8
497.5,15.53,0.8,0.8
500,15.53,0.8,0.8
502.5,0,0.8,0.2
505,0,0.8,0.2
507.5,0,0.8,0.2
510,0,0.8,0.2
512.5,0,0.8,0.2
515,0,0.80863,0.2
517.5,0,0.8136,0.2
520,0,0.81536,0.2
522.5,0,0.8143,0.2
525,0,0.81076,0.2
527.5,0,0.80507,0.2
530,0,0.7975,0.2
532.5,0,0.78832,0.2
535,0,0.77774,0.2
537.5,0,0.76597,0.2
540,0,0.75319,0.2
542.5,0,0.73957,0.2
545,0,0.72526,0.2
547.5,0,0.71037,0.2
550,0,0.69504,0.2
552.5,0,0.67936,0.2
555,0,0.66343,0.2
557.5,0,0.64732,0.2
560,0,0.63111,0.2
562.5,0,0.61487,0.2
565,0,0.59864,0.2
567.5,0,0.58248,0.2
570,0,0.56643,0.2
572.5,0,0.55052,0.2
575,0,0.5348,0.2
577.5,0,0.51929,0.2
580,0,0.50401,0.2
582.5,0,0.48899,0.2
585,0,0.47423,0.2
587.5,0,0.45976,0.2
590,0,0.44558,0.2
592.5,0,0.43171,0.2
595,0,0.41815,0.2
597.5,0,0.40491,0.2
600,0,0.39199,0.2
602.5,0,0.37939,0.2
605,0,0.36712,0.2
607.5,0,0.35517,0.2
610,0,0.34355,0.2
612.5,0,0.33224,0.2
615,0.032028,0.32125,0.2
617.5,0.3413,0.31058,0.2
620,0.82101,0.30022,0.2
622.5,1.3844,0.29016,0.2
625,1.9647,0.2804,0.2
627.5,2.5128,0.27093,0.2
630,2.9949,0.2617,0.2
632.5,3.3904,0.25276,0.2
635,3.6893,0.24419,0.2
637.5,3.8902,0.23611,0.2
640,3.9979,0.22864,0.2
642.5,4.0221,0.22187,0.2
645,3.975,0.21588,0.2
647.5,3.8707,0.2107,0.2
650,3.7235,0.20635,0.2
652.5,3.5475,0.2028,0.2
655,3.3552,0.20002,0.2
657.5,3.1581,0.19794,0.2
660,2.9653,0.19649,0.2
662.5,2.7844,0.19559,0.2
665,2.6208,0.19514,0.2
667.5,2.4781,0.19507,0.2
670,2.3583,0.19528,0.2
672.5,2.2621,0.1957,0.2
675,2.1889,0.19625,0.2
677.5,2.1371,0.19689,0.2
680,2.1046,0.19756,0.2
682.5,2.0888,0.19821,0.2
685,2.087,0.19882,0.2
687.5,2.0961,0.19937,0.2
690,2.1136,0.19984,0.2
692.5,2.1367,0.20023,0.2
695,2.1633,0.20053,0.2
697.5,2.1912,0.20074,0.2
700,2.2189,0.20088,0.2
702.5,2.2452,0.20095,0.2
705,2.269,0.20096,0.2
707.5,2.2897,0.20093,0.2
710,2.3071,0.20086,0.2
712.5,2.3209,0.20076,0.2
715,2.3313,0.20065,0.2
717.5,2.3385,0.20053,0.2
720,2.3427,0.20042,0.2
722.5,2.3445,0.2003,0.2
725,2.3442,0.2002,0.2
727.5,2.3423,0.20011,0.2
730,2.3391,0.20003,0.2
732.5,2.3352,0.19997,0.2
735,2.3308,0.19992,0.2
737.5,2.3262,0.19989,0.2
740,2.3218,0.19986,0.2
742.5,2.3176,0.19985,0.2
745,2.3139,0.19985,0.2
747.5,2.3106,0.19986,0.2
750,2.3079,0.19987,0.2
752.5,2.3058,0.19988,0.2
755,2.3042,0.1999,0.2
757.5,2.3031,0.19992,0.2
760,2.3025,0.19994,0.2
762.5,2.3023,0.19996,0.2
765,2.3024,0.19997,0.2
767.5,2.3027,0.19999,0.2
770,2.3033,0.2,0.2
772.5,2.3039,0.20001,0.2
775,2.3046,0.20001,0.2
777.5,2.3053,0.20002,0.2
780,2.306,0.20002,0.2
782.5,2.3067,0.20002,0.2
785,2.3073,0.20002,0.2
787.5,2.3078,0.20002,0.2
790,2.3082,0.20002,0.2
792.5,2.3085,0.20002,0.2
795,2.3087,0.20002,0.2
797.5,2.3089,0.20001,0.2
800,2.309,0.20001,0.2
802.5,2.309,0.20001,0.2
805,2.309,0.2,0.2
807.5,2.3089,0.2,0.2
810,2.3088,0.2,0.2
812.5,2.3087,0.2,0.2
815,2.3086,0.2,0.2
817.5,2.3085,0.2,0.2
820,2.3084,0.2,0.2
822.5,2.3083,0.2,0.2
825,2.3082,0.2,0.2
827.5,2.3081,0.2,0.2
830,2.3081,0.2,0.2
832.5,2.308,0.2,0.2
835,2.308,0.2,0.2
837.5,2.308,0.2,0.2
840,2.3079,0.2,0.2
842.5,2.3079,0.2,0.2
845,2.3079,0.2,0.2
847.5,2.308,0.2,0.2
850,2.308,0.2,0.2
852.5,2.308,0.2,0.2
855,2.308,0.2,0.2
857.5,2.308,0.2,0.2
860,2.308,0.2,0.2
862.5,2.3081,0.2,0.2
865,2.3081,0.2,0.2
867.5,2.3081,0.2,0.2
870,2.3081,0.2,0.2
872.5,2.3081,0.2,0.2
875,2.3081,0.2,0.2
877.5,2.3081,0.2,0.2
880,2.3081,0.2,0.2
882.5,2.3081,0.2,0.2
885,2.3081,0.2,0.2
887.5,2.3081,0.2,0.2
890,2.3081,0.2,0.2
892.5,2.3081,0.2,0.2
895,2.3081,0.2,0.2
897.5,2.3081,0.2,0.2
900,2.3081,0.2,0.2
902.5,2.3081,0.2,0.2
905,2.3081,0.2,0.2
907.5,2.3081,0.2,0.2
910,2.3081,0.2,0.2
912.5,2.3081,0.2,0.2
915,2.3081,0.2,0.2
917.5,2.3081,0.2,0.2
920,2.3081,0.2,0.2
922.5,2.3081,0.2,0.2
925,2.3081,0.2,0.2
927.5,2.3081,0.2,0.2
930,2.3081,0.2,0.2
932.5,2.3081,0.2,0.2
935,2.3081,0.2,0.2
937.5,2.3081,0.2,0.2
940,2.3081,0.2,0.2
942.5,2.3081,0.2,0.2
945,2.3081,0.2,0.2
947.5,2.3081,0.2,0.2
950,2.3081,0.2,0.2
952.5,2.3081,0.2,0.2
955,2.3081,0.2,0.2
957.5,2.3081,0.2,0.2
960,2.3081,0.2,0.2
962.5,2.3081,0.2,0.2
965,2.3081,0.2,0.2
967.5,2.3081,0.2,0.2
970,2.3081,0.2,0.2
972.5,2.3081,0.2,0.2
975,2.3081,0.2,0.2
977.5,2.3081,0.2,0.2
980,2.3081,0.2,0.2
982.5,2.3081,0.2,0.2
985,2.3081,0.2,0.2
987.5,2.3081,0.2,0.2
990,2.3081,0.2,0.2
992.5,2.3081,0.2,0.2
995,2.3081,0.2,0.2
997.5,2.3081,0.2,0.2
1000,2.3081,0.2,0.2
1002.5,19.448,0.2,0.6
1005,31.992,0.2,0.6
1007.5,39.452,0.2,0.6
1010,42.786,0.2,0.6
1012.5,42.955,0.2,0.6
1015,40.815,0.19762,0.6
1017.5,37.111,0.19768,0.6
1020,32.472,0.20332,0.6
1022.5,27.412,0.2158,0.6
1025,22.339,0.23501,0.6
1027.5,17.555,0.26007,0.6
1030,13.271,0.2897,0.6
1032.5,9.6197,0.32251,0.6
1035,6.6633,0.35715,0.6
1037.5,4.4109,0.3924,0.6
1040,2.8303,0.42719,0.6
1042.5,1.8601,0.46061,0.6
1045,1.4201,0.49193,0.6
1047.5,1.4209,0.52057,0.6
1050,1.7707,0.54609,0.6
1052.5,2.3809,0.56824,0.6
1055,3.1697,0.58688,0.6
1057.5,4.065,0.60202,0.6
1060,5.0052,0.61378,0.6
1062.5,5.9402,0.62239,0.6
1065,6.8307,0.62814,0.6
1067.5,7.6479,0.63139,0.6
1070,8.3722,0.63254,0.6
1072.5,8.9923,0.63197,0.6
1075,9.5037,0.63009,0.6
1077.5,9.9075,0.62726,0.6
1080,10.209,0.62381,0.6
1082.5,10.418,0.62003,0.6
1085,10.544,0.61616,0.6
1087.5,10.599,0.6124,0.6
1090,10.597,0.6089,0.6
1092.5,10.55,0.60575,0.6
1095,10.469,0.60302,0.6
1097.5,10.365,0.60075,0.6
1100,10.248,0.59893,0.6
1102.5,10.126,0.59754,0.6
1105,10.004,0.59657,0.6
1107.5,9.8894,0.59595,0.6
1110,9.7844,0.59565,0.6
1112.5,9.692,0.5956,0.6
1115,9.6134,0.59576,0.6
1117.5,9.5492,0.59607,0.6
1120,9.4992,0.59649,0.6
1122.5,9.4625,0.59697,0.6
1125,9.4379,0.59748,0.6
1127.5,9.4238,0.598,0.6
1130,9.4188,0.59849,0.6
1132.5,9.4209,0.59894,0.6
1135,9.4287,0.59935,0.6
1137.5,9.4406,0.59969,0.6
1140,9.4551,0.59998,0.6
1142.5,9.4711,0.60021,0.6
1145,9.4875,0.60037,0.6
1147.5,9.5035,0.60049,0.6
1150,9.5186,0.60056,0.6
1152.5,9.5321,0.60059,0.6
1155,9.544,0.60059,0.6
1157.5,9.554,0.60056,0.6
1160,9.562,0.60051,0.6
1162.5,9.5682,0.60045,0.6
1165,9.5726,0.60039,0.6
1167.5,9.5755,0.60032,0.6
1170,9.577,0.60025,0.6
1172.5,9.5774,0.60019,0.6
1175,9.5769,0.60013,0.6
1177.5,9.5756,0.60007,0.6
1180,9.5739,0.60003,0.6
1182.5,9.5719,0.59999,0.6
1185,9.5698,0.59997,0.6
1187.5,9.5676,0.59995,0.6
1190,9.5654,0.59993,0.6
1192.5,9.5635,0.59992,0.6
1195,9.5617,0.59992,0.6
1197.5,9.5602,0.59992,0.6
1200,9.5589,0.59993,0.6
1202.5,9.5579,0.59993,0.6
1205,9.5572,0.59994,0.6
1207.5,9.5567,0.59995,0.6
1210,9.5563,0.59996,0.6
1212.5,9.5562,0.59997,0.6
1215,9.5561,0.59998,0.6
1217.5,9.5562,0.59999,0.6
1220,9.5564,0.59999,0.6
1222.5,9.5567,0.6,0.6
1225,9.5569,0.6,0.6
1227.5,9.5572,0.60001,0.6
1230,9.5575,0.60001,0.6
1232.5,9.5578,0.60001,0.6
1235,9.5581,0.60001,0.6
1237.5,9.5583,0.60001,0.6
1240,9.5585,0.60001,0.6
1242.5,9.5586,0.60001,0.6
1245,9.5588,0.60001,0.6
1247.5,9.5589,0.60001,0.6
1250,9.5589,0.60001,0.6
1252.5,9.559,0.60001,0.6
1255,9.559,0.6,0.6
1257.5,9.559,0.6,0.6
1260,9.559,0.6,0.6
1262.5,9.5589,0.6,0.6
1265,9.5589,0.6,0.6
1267.5,9.5589,0.6,0.6
1270,9.5588,0.6,0.6
1272.5,9.5588,0.6,0.6
1275,9.5587,0.6,0.6
1277.5,9.5587,0.6,0.6
1280,9.5587,0.6,0.6
1282.5,9.5587,0.6,0.6
1285,9.5586,0.6,0.6
1287.5,9.5586,0.6,0.6
1290,9.5586,0.6,0.6
1292.5,9.5586,0.6,0.6
1295,9.5586,0.6,0.6
1297.5,9.5586,0.6,0.6
1300,9.5586,0.6,0.6
1302.5,9.5586,0.6,0.6
1305,9.5586,0.6,0.6
1307.5,9.5586,0.6,0.6
1310,9.5586,0.6,0.6
1312.5,9.5586,0.6,0.6
1315,9.5586,0.6,0.6
1317.5,9.5586,0.6,0.6
1320,9.5586,0.6,0.6
1322.5,9.5586,0.6,0.6
1325,9.5586,0.6,0.6
1327.5,9.5586,0.6,0.6
1330,9.5586,0.6,0.6
1332.5,9.5586,0.6,0.6
1335,9.5586,0.6,0.6
1337.5,9.5586,0.6,0.6
1340,9.5586,0.6,0.6
1342.5,9.5586,0.6,0.6
1345,9.5586,0.6,0.6
1347.5,9.5586,0.6,0.6
1350,9.5586,0.6,0.6
1352.5,9.5586,0.6,0.6
1355,9.5586,0.6,0.6
1357.5,9.5586,0.6,0.6
1360,9.5586,0.6,0.6
1362.5,9.5586,0.6,0.6
1365,9.5586,0.6,0.6
1367.5,9.5586,0.6,0.6
1370,9.5586,0.6,0.6
1372.5,9.5586,0.6,0.6
1375,9.5586,0.6,0.6
1377.5,9.5586,0.6,0.6
1380,9.5586,0.6,0.6
1382.5,9.5586,0.6,0.6
1385,9.5586,0.6,0.6
1387.5,9.5586,0.6,0.6
1390,9.5586,0.6,0.6
1392.5,9.5586,0.6,0.6
1395,9.5586,0.6,0.6
1397.5,9.5586,0.6,0.6
1400,9.5586,0.6,0.6
1402.5,9.5586,0.6,0.6
1405,9.5586,0.6,0.6
1407.5,9.5586,0.6,0.6
1410,9.5586,0.6,0.6
1412.5,9.5586,0.6,0.6
1415,9.5586,0.6,0.6
1417.5,9.5586,0.6,0.6
1420,9.5586,0.6,0.6
1422.5,9.5586,0.6,0.6
1425,9.5586,0.6,0.6
1427.5,9.5586,0.6,0.6
1430,9.5586,0.6,0.6
1432.5,9.5586,0.6,0.6
1435,9.5586,0.6,0.6
1437.5,9.5586,0.6,0.6
1440,9.5586,0.6,0.6
1442.5,9.5586,0.6,0.6
1445,9.5586,0.6,0.6
1447.5,9.5586,0.6,0.6
1450,9.5586,0.6,0.6
1452.5,9.5586,0.6,0.6
1455,9.5586,0.6,0.6
1457.5,9.5586,0.6,0.6
1460,9.5586,0.6,0.6
1462.5,9.5586,0.6,0.6
1465,9.5586,0.6,0.6
1467.5,9.5586,0.6,0.6
1470,9.5586,0.6,0.6
1472.5,9.5586,0.6,0.6
1475,9.5586,0.6,0.6
1477.5,9.5586,0.6,0.6
1480,9.5586,0.6,0.6
1482.5,9.5586,0.6,0.6
1485,9.5586,0.6,0.6
1487.5,9.5586,0.6,0.6
1490,9.5586,0.6,0.6
1492.5,9.5586,0.6,0.6
1495,9.5586,0.6,0.6
1497.5,9.5586,0.6,0.6
1500,9.5586,0.6,0.6
1502.5,35.669,0.6,1.2
1505,59.043,0.6,1.2
1507.5,60,0.6,1.2
1510,60,0.6,1.2
1512.5,60,0.6,1.2
1515,60,0.58912,1.2
1517.5,60,0.57517,1.2
1520,60,0.57223,1.2
1522.5,60,0.57867,1.2
1525,60,0.59254,1.2
1527.5,60,0.61214,1.2
1530,60,0.63605,1.2
1532.5,60,0.66306,1.2
1535,60,0.69216,1.2
1537.5,60,0.72253,1.2
1540,59.602,0.7535,1.2
1542.5,58.58,0.78452,1.2
1545,57.171,0.81517,1.2
1547.5,55.553,0.8451,1.2
1550,53.862,0.87406,1.2
1552.5,52.201,0.90211,1.2
1555,50.641,0.92943,1.2
1557.5,49.229,0.95602,1.2
1560,47.994,0.98176,1.2
1562.5,46.948,1.0065,1.2
1565,46.091,1.03,1.2
1567.5,45.414,1.0521,1.2
1570,44.904,1.0728,1.2
1572.5,44.541,1.0917,1.2
1575,44.306,1.109,1.2
1577.5,44.178,1.1245,1.2
1580,44.137,1.1382,1.2
1582.5,44.163,1.1503,1.2
1585,44.241,1.1607,1.2
1587.5,44.353,1.1695,1.2
1590,44.489,1.177,1.2
1592.5,44.636,1.1831,1.2
1595,44.787,1.188,1.2
1597.5,44.934,1.192,1.2
1600,45.073,1.195,1.2
1602.5,45.201,1.1973,1.2
1605,45.315,1.199,1.2
1607.5,45.414,1.2001,1.2
1610,45.498,1.2008,1.2
1612.5,45.567,1.2013,1.2
1615,45.623,1.2014,1.2
1617.5,45.666,1.2014,1.2
1620,45.699,1.2013,1.2
1622.5,45.721,1.2011,1.2
1625,45.736,1.2009,1.2
1627.5,45.744,1.2006,1.2
1630,45.747,1.2004,1.2
1632.5,45.746,1.2001,1.2
1635,45.742,1.1999,1.2
1637.5,45.735,1.1998,1.2
1640,45.728,1.1996,1.2
1642.5,45.72,1.1995,1.2
1645,45.712,1.1995,1.2
1647.5,45.704,1.1994,1.2
1650,45.696,1.1994,1.2
1652.5,45.689,1.1994,1.2
1655,45.683,1.1994,1.2
1657.5,45.678,1.1995,1.2
1660,45.674,1.1995,1.2
1662.5,45.671,1.1996,1.2
1665,45.668,1.1996,1.2
1667.5,45.666,1.1997,1.2
1670,45.664,1.1997,1.2
1672.5,45.663,1.1998,1.2
1675,45.663,1.1998,1.2
1677.5,45.663,1.1998,1.2
1680,45.663,1.1999,1.2
1682.5,45.663,1.1999,1.2
1685,45.664,1.1999,1.2
1687.5,45.664,1.2,1.2
1690,45.665,1.2,1.2
1692.5,45.665,1.2,1.2
1695,45.666,1.2,1.2
1697.5,45.666,1.2,1.2
1700,45.667,1.2,1.2
1702.5,45.667,1.2,1.2
1705,45.667,1.2,1.2
1707.5,45.668,1.2,1.2
1710,45.668,1.2,1.2
1712.5,45.668,1.2,1.2
1715,45.668,1.2,1.2
1717.5,45.668,1.2,1.2
1720,45.669,1.2,1.2
1722.5,45.669,1.2,1.2
1725,45.669,1.2,1.2
1727.5,45.669,1.2,1.2
1730,45.669,1.2,1.2
1732.5,45.669,1.2,1.2
1735,45.669,1.2,1.2
1737.5,45.669,1.2,1.2
1740,45.669,1.2,1.2
1742.5,45.668,1.2,1.2
1745,45.668,1.2,1.2
1747.5,45.668,1.2,1.2
1750,45.668,1.2,1.2
1752.5,45.668,1.2,1.2
1755,45.668,1.2,1.2
1757.5,45.668,1.2,1.2
1760,45.668,1.2,1.2
1762.5,45.668,1.2,1.2
1765,45.668,1.2,1.2
1767.5,45.668,1.2,1.2
1770,45.668,1.2,1.2
1772.5,45.668,1.2,1.2
1775,45.668,1.2,1.2
1777.5,45.668,1.2,1.2
1780,45.668,1.2,1.2
1782.5,45.668,1.2,1.2
1785,45.668,1.2,1.2
1787.5,45.668,1.2,1.2
1790,45.668,1.2,1.2
1792.5,45.668,1.2,1.2
1795,45.668,1.2,1.2
1797.5,45.668,1.2,1.2
1800,45.668,1.2,1.2
1802.5,45.668,1.2,1.2
1805,45.668,1.2,1.2
1807.5,45.668,1.2,1.2
1810,45.668,1.2,1.2
1812.5,45.668,1.2,1.2
1815,45.668,1.2,1.2
1817.5,45.668,1.2,1.2
1820,45.668,1.2,1.2
1822.5,45.668,1.2,1.2
1825,45.668,1.2,1.2
1827.5,45.668,1.2,1.2
1830,45.668,1.2,1.2
1832.5,45.668,1.2,1.2
1835,45.668,1.2,1.2
1837.5,45.668,1.2,1.2
1840,45.668,1.2,1.2
1842.5,45.668,1.2,1.2
1845,45.668,1.2,1.2
1847.5,45.668,1.2,1.2
1850,45.668,1.2,1.2
1852.5,45.668,1.2,1.2
1855,45.668,1.2,1.2
1857.5,45.668,1.2,1.2
1860,45.668,1.2,1.2
1862.5,45.668,1.2,1.2
1865,45.668,1.2,1.2
1867.5,45.668,1.2,1.2
1870,45.668,1.2,1.2
1872.5,45.668,1.2,1.2
1875,45.668,1.2,1.2
1877.5,45.668,1.2,1.2
1880,45.668,1.2,1.2
1882.5,45.668,1.2,1.2
1885,45.668,1.2,1.2
1887.5,45.668,1.2,1.2
1890,45.668,1.2,1.2
1892.5,45.668,1.2,1.2
1895,45.668,1.2,1.2
1897.5,45.668,1.2,1.2
1900,45.668,1.2,1.2
1902.5,45.668,1.2,1.2
1905,45.668,1.2,1.2
1907.5,45.668,1.2,1.2
1910,45.668,1.2,1.2
1912.5,45.668,1.2,1.2
1915,45.668,1.2,1.2
1917.5,45.668,1.2,1.2
1920,45.668,1.2,1.2
1922.5,45.668,1.2,1.2
1925,45.668,1.2,1.2
1927.5,45.668,1.2,1.2
1930,45.668,1.2,1.2
1932.5,45.668,1.2,1.2
1935,45.668,1.2,1.2
1937.5,45.668,1.2,1.2
1940,45.668,1.2,1.2
1942.5,45.668,1.2,1.2
1945,45.668,1.2,1.2
1947.5,45.668,1.2,1.2
1950,45.668,1.2,1.2
1952.5,45.668,1.2,1.2
1955,45.668,1.2,1.2
1957.5,45.668,1.2,1.2
1960,45.668,1.2,1.2
1962.5,45.668,1.2,1.2
1965,45.668,1.2,1.2
1967.5,45.668,1.2,1.2
1970,45.668,1.2,1.2
1972.5,45.668,1.2,1.2
1975,45.668,1.2,1.2
1977.5,45.668,1.2,1.2
1980,45.668,1.2,1.2
1982.5,45.668,1.2,1.2
1985,45.668,1.2,1.2
1987.5,45.668,1.2,1.2
1990,45.668,1.2,1.2
1992.5,45.668,1.2,1.2
1995,45.668,1.2,1.2
1997.5,45.668,1.2,1.2
2000,34.3,1.2,1.2
