t,u1,y,ysp
437.5,15.53,0.8,0.8
440,15.53,0.8,0.8
442.5,15.53,0.8,0.8
445,15.53,0.8,0.8
447.5,15.53,0.8,0.8
450,15.53,0.8,0.8
452.5,15.53,0.8,0.8
455,15.53,0.8,0.8
457.5,15.53,0.8,0.8
460,15.53,0.8,0.8
462.5,15.53,0.8,0.8
465,15.53,0.8,0.8
467.5,15.53,0.8,0.8
470,15.53,0.8,0.8
472.5,15.53,0.8,0.8
475,15.53,0.8,0.8
477.5,15.53,0.8,0.8
480,15.53,0.8,0.8
482.5,15.53,0.8,0.8
485,15.53,0.8,0.8
487.5,15.53,0.8,0.8
490,15.53,0.8,0.8
492.5,15.53,0.8,0.8
495,15.53,0.8,0.8
497.5,15.53,0.8,0.8
500,15.53,0.8,0.8
502.5,0,0.8,0.2
505,0,0.8,0.2
507.5,0,0.8,0.2
510,0,0.8,0.2
512.5,0,0.8,0.2
515,0,0.80863,0.2
517.5,0,0.8136,0.2
520,0,0.81536,0.2
522.5,0,0.8143,0.2
525,0,0.81076,0.2
527.5,0,0.80507,0.2
530,0,0.7975,0.2
532.5,0,0.78832,0.2
535,0,0.77774,0.2
537.5,0,0.76597,0.2
540,0,0.75319,0.2
542.5,0,0.73957,0.2
545,0,0.72526,0.2
547.5,0,0.71038,0.2
550,0,0.69504,0.2
552.5,0,0.67936,0.2
555,4.6848,0.66343,0.2
557.5,0,0.64732,0.2
560,8.5646,0.63111,0.2
562.5,0,0.61487,0.2
565,5.5449,0.59864,0.2
567.5,0.54583,0.58053,0.2
570,3.1377,0.56566,0.2
572.5,2.5233,0.54745,0.2
575,2.7686,0.53482,0.2
577.5,4.2445,0.51999,0.2
580,2.2335,0.50834,0.2
582.5,5.1647,0.49573,0.2
585,1.0799,0.484,0.2
587.5,5.5875,0.47266,0.2
590,0,0.46135,0.2
592.5,5.2113,0.45156,0.2
595,0,0.44115,0.2
597.5,5.319,0.43303,0.2
600,3.3755,0.42347,0.2
602.5,4.9517,0.41664,0.2
605,6.3186,0.4079,0.2
607.5,3.4844,0.4016,0.2
610,5.723,0.39339,0.2
612.5,0.88939,0.3867,0.2
615,4.3255,0.37998,0.2
617.5,0,0.37368,0.2
620,3.69,0.36915,0.2
622.5,0,0.36429,0.2
625,3.976,0.36143,0.2
627.5,1.3021,0.35721,0.2
630,3.5651,0.3545,0.2
632.5,5.6725,0.35019,0.2
635,3.2049,0.34711,0.2
637.5,6.488,0.34245,0.2
640,1.2232,0.33888,0.2
642.5,4.8647,0.33452,0.2
645,0,0.33002,0.2
647.5,3.4204,0.32693,0.2
650,0,0.32324,0.2
652.5,3.4597,0.32169,0.2
655,2.1121,0.31888,0.2
657.5,3.3858,0.31766,0.2
660,6.448,0.31495,0.2
662.5,2.8558,0.31319,0.2
665,6.5392,0.31001,0.2
667.5,0.70498,0.3074,0.2
670,4.1658,0.30443,0.2
672.5,0,0.30106,0.2
675,3.237,0.29943,0.2
677.5,0,0.29702,0.2
680,3.0605,0.29672,0.2
682.5,3.8677,0.2951,0.2
685,3.2099,0.29462,0.2
687.5,7.1168,0.29274,0.2
690,2.1128,0.29165,0.2
692.5,5.9942,0.28927,0.2
695,0,0.28689,0.2
697.5,3.2679,0.28498,0.2
700,0,0.28246,0.2
702.5,3.11,0.282,0.2
705,1.4329,0.28055,0.2
707.5,2.9862,0.28099,0.2
710,6.1843,0.27999,0.2
712.5,2.7722,0.2797,0.2
715,6.9212,0.27809,0.2
717.5,0.92123,0.27692,0.2
720,4.4231,0.27516,0.2
722.5,0,0.2729,0.2
725,3.0827,0.27218,0.2
727.5,0,0.27063,0.2
730,2.7746,0.27119,0.2
732.5,4.29,0.27051,0.2
735,3.0229,0.27098,0.2
737.5,7.3216,0.2701,0.2
740,1.9325,0.26985,0.2
742.5,5.7952,0.26839,0.2
745,0,0.2667,0.2
747.5,3.1693,0.26567,0.2
750,0,0.26393,0.2
752.5,2.9248,0.26428,0.2
755,2.3409,0.2636,0.2
757.5,2.9458,0.26464,0.2
760,6.8432,0.26427,0.2
762.5,2.5125,0.26452,0.2
765,6.7381,0.26351,0.2
767.5,0.54293,0.26265,0.2
770,3.7971,0.2616,0.2
772.5,0,0.25991,0.2
775,2.9711,0.26001,0.2
777.5,0.72076,0.2592,0.2
780,2.7612,0.2604,0.2
782.5,5.6207,0.2603,0.2
785,2.8361,0.26105,0.2
787.5,7.1581,0.26048,0.2
790,1.2822,0.26034,0.2
792.5,4.8972,0.25932,0.2
795,0,0.25781,0.2
797.5,3.0518,0.25753,0.2
800,0,0.25645,0.2
802.5,2.729,0.25744,0.2
805,3.7895,0.25727,0.2
807.5,2.9539,0.2584,0.2
810,7.3357,0.25817,0.2
812.5,2.0686,0.25849,0.2
815,6.0337,0.25761,0.2
817.5,0,0.25655,0.2
820,3.2054,0.25591,0.2
822.5,0,0.25454,0.2
825,2.8742,0.25521,0.2
827.5,2.1571,0.25487,0.2
830,2.9034,0.2563,0.2
832.5,6.7988,0.25632,0.2
835,2.5404,0.25694,0.2
837.5,6.8131,0.25629,0.2
840,0.60952,0.2558,0.2
842.5,3.8756,0.25502,0.2
845,0,0.25361,0.2
847.5,2.9344,0.25394,0.2
850,0.68971,0.25336,0.2
852.5,2.7098,0.25478,0.2
855,5.5847,0.25492,0.2
857.5,2.8004,0.25591,0.2
860,7.1805,0.25559,0.2
862.5,1.2889,0.25568,0.2
865,4.9026,0.25487,0.2
867.5,0,0.25356,0.2
870,3.0363,0.25346,0.2
872.5,0,0.25254,0.2
875,2.6905,0.25368,0.2
877.5,3.8733,0.25366,0.2
880,2.9289,0.25493,0.2
882.5,7.3764,0.25484,0.2
885,2.0396,0.25529,0.2
887.5,5.9867,0.25453,0.2
890,0,0.25357,0.2
892.5,3.1652,0.25307,0.2
895,0,0.25182,0.2
897.5,2.8445,0.25261,0.2
900,2.3021,0.2524,0.2
902.5,2.8771,0.25392,0.2
905,6.8687,0.25404,0.2
907.5,2.4876,0.25473,0.2
910,6.7871,0.25416,0.2
912.5,0.57165,0.25371,0.2
915,3.7741,0.25304,0.2
917.5,0,0.25171,0.2
920,2.9221,0.25215,0.2
922.5,0.86235,0.25167,0.2
925,2.7076,0.25317,0.2
927.5,5.7744,0.25339,0.2
930,2.7409,0.25441,0.2
932.5,7.1617,0.25413,0.2
935,1.1837,0.25422,0.2
937.5,4.7311,0.25348,0.2
940,0,0.25222,0.2
942.5,2.9986,0.25223,0.2
945,0,0.25141,0.2
947.5,2.6424,0.25265,0.2
950,4.2175,0.25271,0.2
952.5,2.9107,0.25398,0.2
955,7.3883,0.2539,0.2
957.5,1.9206,0.25435,0.2
960,5.8242,0.25361,0.2
962.5,0,0.25258,0.2
965,3.0984,0.25216,0.2
967.5,0,0.25098,0.2
970,2.8319,0.25186,0.2
972.5,2.6632,0.25172,0.2
975,2.8979,0.25322,0.2
977.5,6.9805,0.25335,0.2
980,2.3774,0.25402,0.2
982.5,6.6278,0.25345,0.2
985,0.43708,0.25292,0.2
987.5,3.6066,0.25232,0.2
990,0,0.25105,0.2
992.5,2.9063,0.25161,0.2
995,1.1817,0.25122,0.2
997.5,2.7564,0.25275,0.2
1000,6.0522,0.25299,0.2
1002.5,19.844,0.25396,0.6
1005,43.259,0.25363,0.6
1007.5,41.181,0.25362,0.6
1010,36.412,0.25292,0.6
1012.5,28.188,0.25165,0.6
1015,22.017,0.2488,0.6
1017.5,15.539,0.24597,0.6
1020,10.602,0.2527,0.6
1022.5,7.5068,0.26739,0.6
1025,3.9122,0.28838,0.6
1027.5,4.2468,0.3127,0.6
1030,1.6936,0.33876,0.6
1032.5,4.1133,0.36479,0.6
1035,2.2422,0.38943,0.6
1037.5,5.8079,0.4124,0.6
1040,4.2057,0.43212,0.6
1042.5,8.3187,0.44985,0.6
1045,7.2875,0.46378,0.6
1047.5,10.463,0.47612,0.6
1050,10.574,0.4849,0.6
1052.5,11.23,0.49289,0.6
1055,12.009,0.49792,0.6
1057.5,10.725,0.50287,0.6
1060,11.921,0.50607,0.6
1062.5,9.602,0.50941,0.6
1065,11.426,0.51268,0.6
1067.5,8.4471,0.51595,0.6
1070,11.202,0.52009,0.6
1072.5,7.6921,0.52384,0.6
1075,11.565,0.52872,0.6
1077.5,8.0025,0.53263,0.6
1080,12.235,0.53777,0.6
1082.5,9.7131,0.54129,0.6
1085,12.126,0.54624,0.6
1087.5,10.932,0.54897,0.6
1090,11.179,0.5533,0.6
1092.5,10.86,0.55537,0.6
1095,9.8707,0.55883,0.6
1097.5,10.395,0.56112,0.6
1100,8.6826,0.56423,0.6
1102.5,10.177,0.56724,0.6
1105,7.7883,0.57043,0.6
1107.5,10.426,0.57397,0.6
1110,7.2262,0.57701,0.6
1112.5,11.264,0.58059,0.6
1115,7.3257,0.58303,0.6
1117.5,12.51,0.5863,0.6
1120,8.6972,0.58781,0.6
1122.5,13.108,0.59065,0.6
1125,10.468,0.59107,0.6
1127.5,12.491,0.59341,0.6
1130,10.894,0.59292,0.6
1132.5,11.225,0.59465,0.6
1135,10.515,0.5942,0.6
1137.5,9.8781,0.59557,0.6
1140,10.105,0.59612,0.6
1142.5,8.7644,0.59781,0.6
1145,10.034,0.59939,0.6
1147.5,7.9241,0.60137,0.6
1150,10.434,0.60352,0.6
1152.5,7.3406,0.60533,0.6
1155,11.365,0.60755,0.6
1157.5,7.2977,0.60876,0.6
1160,12.704,0.61074,0.6
1162.5,8.4459,0.61106,0.6
1165,13.454,0.61276,0.6
1167.5,10.18,0.61206,0.6
1170,12.923,0.61345,0.6
1172.5,10.769,0.61189,0.6
1175,11.716,0.61287,0.6
1177.5,10.476,0.61133,0.6
1180,10.398,0.61204,0.6
1182.5,10.082,0.61156,0.6
1185,9.2725,0.61261,0.6
1187.5,9.9522,0.61329,0.6
1190,8.3777,0.61473,0.6
1192.5,10.197,0.61612,0.6
1195,7.6602,0.61754,0.6
1197.5,10.912,0.61913,0.6
1200,7.2317,0.62008,0.6
1202.5,12.122,0.62157,0.6
1205,7.6503,0.62176,0.6
1207.5,13.363,0.62303,0.6
1210,9.2684,0.62229,0.6
1212.5,13.339,0.62338,0.6
1215,10.434,0.62167,0.6
1217.5,12.386,0.6225,0.6
1220,10.494,0.6203,0.6
1222.5,11.094,0.62076,0.6
1225,10.141,0.61925,0.6
1227.5,9.8888,0.6198,0.6
1230,9.8801,0.61951,0.6
1232.5,8.9232,0.62049,0.6
1235,9.9505,0.62116,0.6
1237.5,8.1523,0.62234,0.6
1240,10.43,0.62347,0.6
1242.5,7.5339,0.62441,0.6
1245,11.377,0.62558,0.6
1247.5,7.31,0.62593,0.6
1250,12.704,0.62696,0.6
1252.5,8.1377,0.62649,0.6
1255,13.581,0.62737,0.6
1257.5,9.7868,0.62598,0.6
1260,13.156,0.62675,0.6
1262.5,10.524,0.62454,0.6
1265,12.013,0.62507,0.6
1267.5,10.35,0.62279,0.6
1270,10.706,0.62309,0.6
1272.5,9.9841,0.62183,0.6
1275,9.58,0.62243,0.6
1277.5,9.8327,0.62238,0.6
1280,8.6955,0.6234,0.6
1282.5,10.028,0.62416,0.6
1285,7.9749,0.62524,0.6
1287.5,10.656,0.62631,0.6
1290,7.4221,0.62701,0.6
1292.5,11.744,0.62804,0.6
1295,7.417,0.62807,0.6
1297.5,13.07,0.62895,0.6
1300,8.5665,0.62812,0.6
1302.5,13.562,0.62888,0.6
1305,10.069,0.62714,0.6
1307.5,12.892,0.62779,0.6
1310,10.519,0.62537,0.6
1312.5,11.673,0.62575,0.6
1315,10.237,0.62362,0.6
1317.5,10.409,0.62391,0.6
1320,9.9056,0.62292,0.6
1322.5,9.3611,0.62359,0.6
1325,9.857,0.62374,0.6
1327.5,8.5319,0.62476,0.6
1330,10.16,0.62559,0.6
1332.5,7.8364,0.62656,0.6
1335,10.878,0.62758,0.6
1337.5,7.3432,0.62809,0.6
1340,12.067,0.62903,0.6
1342.5,7.5722,0.62882,0.6
1345,13.342,0.62964,0.6
1347.5,8.9785,0.62856,0.6
1350,13.488,0.62928,0.6
1352.5,10.28,0.62731,0.6
1355,12.616,0.62789,0.6
1357.5,10.455,0.62539,0.6
1360,11.359,0.6257,0.6
1362.5,10.138,0.62378,0.6
1365,10.141,0.62412,0.6
1367.5,9.8576,0.62342,0.6
1370,9.1513,0.62419,0.6
1372.5,9.8821,0.62453,0.6
1375,8.3592,0.62556,0.6
1377.5,10.283,0.62645,0.6
1380,7.6959,0.62732,0.6
1382.5,11.126,0.62832,0.6
1385,7.3121,0.62866,0.6
1387.5,12.392,0.62955,0.6
1390,7.7935,0.62913,0.6
1392.5,13.56,0.62989,0.6
1395,9.4148,0.62858,0.6
1397.5,13.364,0.62926,0.6
1400,10.416,0.6271,0.6
1402.5,12.329,0.62761,0.6
1405,10.395,0.6251,0.6
1407.5,11.028,0.62534,0.6
1410,10.043,0.62369,0.6
1412.5,9.854,0.62413,0.6
1415,9.8197,0.62372,0.6
1417.5,8.9245,0.6246,0.6
1420,9.9292,0.62513,0.6
1422.5,8.1757,0.62616,0.6
1425,10.438,0.62711,0.6
1427.5,7.5623,0.62788,0.6
1430,11.402,0.62886,0.6
1432.5,7.3235,0.62902,0.6
1435,12.734,0.62986,0.6
1437.5,8.1237,0.62922,0.6
1440,13.61,0.62994,0.6
1442.5,9.7496,0.62839,0.6
1445,13.18,0.62903,0.6
1447.5,10.485,0.62669,0.6
1450,12.044,0.62712,0.6
1452.5,10.327,0.62472,0.6
1455,10.745,0.62495,0.6
1457.5,9.9711,0.62357,0.6
1460,9.6232,0.6241,0.6
1462.5,9.8208,0.62394,0.6
1465,8.7409,0.62489,0.6
1467.5,10.012,0.62556,0.6
1470,8.0194,0.62657,0.6
1472.5,10.628,0.62755,0.6
1475,7.4501,0.6282,0.6
1477.5,11.701,0.62916,0.6
1480,7.3987,0.62915,0.6
1482.5,13.031,0.62997,0.6
1485,8.4884,0.62912,0.6
1487.5,13.58,0.62983,0.6
1490,10.006,0.62807,0.6
1492.5,12.948,0.62868,0.6
1495,10.507,0.62623,0.6
1497.5,11.739,0.6266,0.6
1500,10.242,0.62439,0.6
1502.5,36.619,0.62465,1.2
1505,60,0.62356,1.2
1507.5,60,0.62419,1.2
1510,60,0.62426,1.2
1512.5,60,0.62525,1.2
1515,60,0.61467,1.2
1517.5,60,0.60053,1.2
1520,60,0.59771,1.2
1522.5,60,0.60397,1.2
1525,60,0.6174,1.2
1527.5,60,0.63635,1.2
1530,60,0.65944,1.2
1532.5,59.557,0.68551,1.2
1535,58.465,0.71359,1.2
1537.5,56.993,0.74288,1.2
1540,55.343,0.77273,1.2
1542.5,53.662,0.80262,1.2
1545,52.045,0.83238,1.2
1547.5,50.554,0.86199,1.2
1550,49.225,0.89125,1.2
1552.5,48.071,0.91989,1.2
1555,47.094,0.94762,1.2
1557.5,46.288,0.97416,1.2
1560,45.639,0.99927,1.2
1562.5,45.133,1.0228,1.2
1565,44.752,1.0446,1.2
1567.5,44.478,1.0645,1.2
1570,44.296,1.0827,1.2
1572.5,44.19,1.099,1.2
1575,44.146,1.1135,1.2
1577.5,44.15,1.1263,1.2
1580,44.193,1.1376,1.2
1582.5,44.263,1.1473,1.2
1585,44.353,1.1556,1.2
1587.5,44.455,1.1627,1.2
1590,44.564,1.1687,1.2
1592.5,44.676,1.1737,1.2
1595,44.786,1.1779,1.2
1597.5,44.891,1.1813,1.2
1600,44.99,1.184,1.2
1602.5,45.08,1.1863,1.2
1605,45.163,1.188,1.2
1607.5,45.236,1.1894,1.2
1610,45.3,1.1905,1.2
1612.5,45.355,1.1913,1.2
1615,45.401,1.192,1.2
1617.5,45.441,1.1925,1.2
1620,45.473,1.1929,1.2
1622.5,45.499,1.1932,1.2
1625,45.52,1.1935,1.2
1627.5,45.537,1.1937,1.2
1630,45.55,1.1939,1.2
1632.5,45.561,1.1941,1.2
1635,45.57,1.1943,1.2
1637.5,45.577,1.1945,1.2
1640,45.584,1.1947,1.2
1642.5,45.591,1.1949,1.2
1645,45.597,1.1951,1.2
1647.5,45.604,1.1953,1.2
1650,45.612,1.1955,1.2
1652.5,45.621,1.1957,1.2
1655,45.63,1.1959,1.2
1657.5,45.64,1.1961,1.2
1660,45.651,1.1963,1.2
1662.5,45.663,1.1965,1.2
1665,45.675,1.1966,1.2
1667.5,45.687,1.1968,1.2
1670,45.699,1.197,1.2
1672.5,45.711,1.1971,1.2
1675,45.722,1.1973,1.2
1677.5,45.731,1.1974,1.2
1680,45.739,1.1975,1.2
1682.5,45.745,1.1977,1.2
1685,45.75,1.1978,1.2
1687.5,45.752,1.1979,1.2
1690,45.751,1.198,1.2
1692.5,45.749,1.1981,1.2
1695,45.745,1.1982,1.2
1697.5,45.74,1.1983,1.2
1700,45.734,1.1984,1.2
1702.5,45.727,1.1985,1.2
1705,45.72,1.1986,1.2
1707.5,45.712,1.1988,1.2
1710,45.705,1.1989,1.2
1712.5,45.697,1.199,1.2
1715,45.69,1.1991,1.2
1717.5,45.683,1.1992,1.2
1720,45.677,1.1993,1.2
1722.5,45.671,1.1994,1.2
1725,45.667,1.1995,1.2
1727.5,45.663,1.1996,1.2
1730,45.659,1.1997,1.2
1732.5,45.657,1.1998,1.2
1735,45.655,1.1998,1.2
1737.5,45.653,1.1999,1.2
1740,45.653,1.1999,1.2
1742.5,45.652,1.2,1.2
1745,45.653,1.2,1.2
1747.5,45.653,1.2,1.2
1750,45.654,1.2001,1.2
1752.5,45.655,1.2001,1.2
1755,45.656,1.2001,1.2
1757.5,45.657,1.2001,1.2
1760,45.659,1.2001,1.2
1762.5,45.66,1.2001,1.2
1765,45.661,1.2001,1.2
1767.5,45.662,1.2001,1.2
1770,45.663,1.2001,1.2
1772.5,45.664,1.2001,1.2
1775,45.665,1.2001,1.2
1777.5,45.666,1.2001,1.2
1780,45.667,1.2001,1.2
1782.5,45.667,1.2,1.2
1785,45.668,1.2,1.2
1787.5,45.668,1.2,1.2
1790,45.669,1.2,1.2
1792.5,45.669,1.2,1.2
1795,45.669,1.2,1.2
1797.5,45.669,1.2,1.2
1800,45.669,1.2,1.2
1802.5,45.669,1.2,1.2
1805,45.669,1.2,1.2
1807.5,45.669,1.2,1.2
1810,45.669,1.2,1.2
1812.5,45.669,1.2,1.2
1815,45.669,1.2,1.2
1817.5,45.669,1.2,1.2
1820,45.669,1.2,1.2
1822.5,45.669,1.2,1.2
1825,45.669,1.2,1.2
1827.5,45.669,1.2,1.2
1830,45.669,1.2,1.2
1832.5,45.669,1.2,1.2
1835,45.669,1.2,1.2
1837.5,45.669,1.2,1.2
1840,45.669,1.2,1.2
1842.5,45.669,1.2,1.2
1845,45.669,1.2,1.2
1847.5,45.669,1.2,1.2
1850,45.669,1.2,1.2
1852.5,45.669,1.2,1.2
1855,45.669,1.2,1.2
1857.5,45.669,1.2,1.2
1860,45.669,1.2,1.2
1862.5,45.669,1.2,1.2
1865,45.669,1.2,1.2
1867.5,45.668,1.2,1.2
1870,45.668,1.2,1.2
1872.5,45.668,1.2,1.2
1875,45.668,1.2,1.2
1877.5,45.668,1.2,1.2
1880,45.668,1.2,1.2
1882.5,45.668,1.2,1.2
1885,45.668,1.2,1.2
1887.5,45.668,1.2,1.2
1890,45.668,1.2,1.2
1892.5,45.668,1.2,1.2
1895,45.668,1.2,1.2
1897.5,45.668,1.2,1.2
1900,45.668,1.2,1.2
1902.5,45.668,1.2,1.2
1905,45.668,1.2,1.2
1907.5,45.668,1.2,1.2
1910,45.668,1.2,1.2
1912.5,45.668,1.2,1.2
1915,45.668,1.2,1.2
1917.5,45.668,1.2,1.2
1920,45.668,1.2,1.2
1922.5,45.668,1.2,1.2
1925,45.668,1.2,1.2
1927.5,45.668,1.2,1.2
1930,45.668,1.2,1.2
1932.5,45.668,1.2,1.2
1935,45.668,1.2,1.2
1937.5,45.668,1.2,1.2
1940,45.668,1.2,1.2
1942.5,45.668,1.2,1.2
1945,45.668,1.2,1.2
1947.5,45.668,1.2,1.2
1950,45.668,1.2,1.2
1952.5,45.668,1.2,1.2
1955,45.668,1.2,1.2
1957.5,45.668,1.2,1.2
1960,45.668,1.2,1.2
1962.5,45.668,1.2,1.2
1965,45.668,1.2,1.2
1967.5,45.668,1.2,1.2
1970,45.668,1.2,1.2
1972.5,45.668,1.2,1.2
1975,45.668,1.2,1.2
1977.5,45.668,1.2,1.2
1980,45.668,1.2,1.2
1982.5,45.668,1.2,1.2
1985,45.668,1.2,1.2
1987.5,45.668,1.2,1.2
1990,45.668,1.2,1.2
1992.5,45.668,1.2,1.2
1995,45.668,1.2,1.2
1997.5,45.668,1.2,1.2
2000,34.3,1.2,1.2
