t,u1,y,ysp
427.5,34.476,1.1004,1.12
430,34.48,1.1023,1.12
432.5,34.485,1.104,1.12
435,34.489,1.1055,1.12
437.5,34.492,1.1069,1.12
440,34.494,1.1081,1.12
442.5,34.495,1.1092,1.12
445,34.495,1.1102,1.12
447.5,34.494,1.1111,1.12
450,34.494,1.1119,1.12
452.5,34.493,1.1126,1.12
455,34.492,1.1132,1.12
457.5,34.492,1.1138,1.12
460,34.492,1.1143,1.12
462.5,34.492,1.1148,1.12
465,34.494,1.1152,1.12
467.5,34.495,1.1156,1.12
470,34.497,1.1159,1.12
472.5,34.5,1.1162,1.12
475,34.3,1.1165,1.12
